Exercise,Gender,Age,Height,Weight,Like_1,Hate_1
0,Female,47,167,72,바나나,우유
2,Female,32,152,69,고등어,참기름
0,Female,36,163,73,참기름,땅콩
2,Female,53,172,40,당근주스,쇠고기
0,Female,35,153,63,연근,참기름
0,Female,42,184,58,애호박,오이
1,Female,40,170,49,잡곡밥,시금치
0,Male,54,170,69,참기름,백미
0,Male,56,144,43,참기름,당근주스
2,Female,55,183,66,콘플레이크,참기름
2,Female,47,143,46,시금치,참기름
2,Female,37,169,56,애호박,배
1,Female,29,149,56,오이,애호박
2,Male,50,160,49,느타리 버섯,당근주스
0,Female,37,181,61,단감,표고버섯
0,Male,34,147,78,참기름,우유
2,Male,35,170,72,땅콩,새우(중하)
2,Female,36,176,79,우유,양념갈비
0,Female,39,148,95,밤,검정콩
2,Male,43,141,43,우유,땅콩
2,Male,23,157,48,콘플레이크,연근
1,Female,57,184,99,햄(로스),검정콩
1,Female,43,154,72,토마토,굴
1,Male,24,151,44,땅콩,참기름
0,Female,54,159,42,연근,두부
0,Male,39,146,63,우유,쌀밥
0,Male,60,176,84,쌀밥,인절미
0,Female,37,150,75,우유,당근주스
0,Female,46,164,40,땅콩,완두콩
1,Female,34,159,89,오렌지,단감
0,Female,49,178,99,건오징어채,배
1,Female,44,178,97,콘플레이크,땅콩
1,Female,32,185,72,단호박,인절미
1,Male,21,189,75,느타리 버섯,잡곡밥
2,Female,51,182,73,배,감자
2,Male,53,172,78,참기름,당근
2,Female,51,172,47,땅콩,오렌지
0,Female,42,147,96,수박,귤
0,Female,25,151,66,갈치,토마토
1,Female,23,182,62,강냉이(옥수수),찜갈비
2,Male,52,175,58,미숫가루,우유
2,Male,24,145,43,인절미,오이
1,Male,32,174,61,토마토,사과
1,Female,59,145,65,땅콩,어묵(튀긴 것)
0,Female,55,143,71,땅콩,수박
0,Male,49,172,86,우유,참기름
1,Male,32,175,76,밤,우유
1,Female,44,160,55,우유,잡곡밥
1,Female,60,151,71,우유,우유
0,Female,47,189,73,오렌지,당근주스
2,Female,54,166,95,땅콩,땅콩
2,Female,43,141,82,삼겹살,키위
1,Male,38,175,48,완두콩,땅콩
1,Male,46,171,61,당근,삼겹살
0,Female,28,186,88,잡곡밥,우유
1,Female,24,188,66,우유,마른국수
1,Female,39,178,42,참기름,땅콩
0,Female,39,182,85,사과,갈치
1,Female,45,158,84,시금치,참기름
1,Male,48,163,69,강냉이(옥수수),귤
2,Male,42,146,56,미숫가루,애호박
1,Male,24,159,68,느타리 버섯,콘플레이크
2,Female,34,146,99,우유,표고버섯
1,Male,33,178,59,고등어,우유
0,Female,47,154,72,검정콩,새우(중하)
2,Female,32,152,53,우유,양념갈비
0,Female,36,163,73,밤,검정콩
2,Female,42,172,40,백미,우유
0,Female,36,154,47,가래떡,삶은 국수
0,Female,31,184,58,감자,강냉이(옥수수)
0,Female,30,170,50,땅콩,완두콩
1,Male,24,169,84,삼겹살,참기름
1,Male,26,156,58,베이컨,배
2,Female,54,145,81,당근,키위
0,Male,58,155,62,우유,단감
0,Female,48,181,71,귤,당근주스
2,Female,40,161,71,바나나,완두콩
0,Male,49,172,48,오렌지,단감
2,Female,47,143,77,참기름,배
1,Male,44,160,94,뱀장어,꽁치
2,Female,45,182,72,감자,토마토
1,Male,57,152,50,애호박,우유
1,Male,49,147,50,우유,우유
2,Female,53,154,59,도라지,콘플레이크
0,Male,22,169,63,물오징어,우유
2,Female,57,184,98,땅콩,땅콩
2,Female,53,154,87,북어채,땅콩
1,Male,34,150,43,배,딸기
0,Female,23,172,57,우유,땅콩
1,Male,39,145,62,인절미,단호박
1,Male,30,189,99,단호박,도라지
1,Female,47,163,90,식빵,우유
0,Male,57,164,55,잡곡밥,시금치
1,Male,24,160,90,양념갈비,치즈
0,Female,50,178,99,땅콩,삼겹살
1,Female,34,179,97,참기름,땅콩
2,Female,33,149,88,시금치,유부
2,Male,32,152,92,당근주스,오이
1,Female,52,182,73,닭고기(닭다리),시금치
2,Male,43,173,63,키위,우유
2,Female,51,172,48,토마토,찜갈비
0,Female,31,184,80,새우(중하),꽁치
0,Female,26,152,66,땅콩,물오징어
1,Female,24,169,47,오이,참기름
2,Male,52,175,42,표고버섯,도토리 묵
2,Male,54,146,44,도라지,우유
1,Male,32,174,46,수박,밤
1,Female,59,145,50,땅콩,땅콩
0,Female,55,143,56,귤,물오징어
0,Male,50,159,86,마른국수,키위
1,Female,21,162,77,도라지,백미
1,Female,44,160,56,식빵,오이
1,Male,60,151,72,잡곡밥,삶은 국수
1,Female,58,152,72,양념갈비,우유
2,Female,23,179,51,바나나,곶감
2,Male,53,154,81,참기름,건오징어채
1,Male,48,188,63,참기름,배
2,Female,57,184,77,우유,땅콩
1,Female,38,149,44,미숫가루,우유
1,Female,34,151,81,우유,당근주스
2,Female,39,140,58,단감,곶감
1,Female,39,145,40,쇠고기,땅콩
2,Male,45,171,84,키위,배
1,Male,48,163,68,오이,꽁치
0,Male,53,159,71,표고버섯,우유
2,Male,34,172,83,우유,단호박
2,Male,45,159,54,가래떡,우유
2,Female,44,141,74,곶감,북어채
1,Male,28,180,43,귤,땅콩
0,Male,42,152,69,굴,참기름
0,Male,36,163,88,연근,땅콩
2,Male,53,185,56,당근주스,쌀밥
0,Male,36,154,64,연근,도라지
1,Female,42,148,58,시금치,오이
1,Female,41,183,66,바나나,시금치
2,Male,35,183,41,참기름,딸기
1,Male,37,157,58,참기름,땅콩
0,Male,24,159,82,크래커,시금치
0,Female,28,156,62,단호박,도라지
1,Male,48,182,88,꽁치,우유
1,Female,29,162,56,두부,시금치
1,Female,20,173,65,양념갈비,치즈
0,Male,58,157,93,딸기,삼겹살
2,Male,55,173,94,참기름,땅콩
0,Female,45,183,88,시금치,북어채
1,Male,58,152,50,우유,가래떡
1,Male,60,161,67,가래떡,도토리 묵
0,Female,23,154,75,우유,단호박
0,Female,34,183,79,토마토,돼지고기
2,Male,27,147,55,굴,갈치
0,Male,24,181,60,우유,물오징어
2,Male,34,164,59,느타리 버섯,참기름
1,Female,35,172,74,연근,도토리 묵
2,Female,50,159,78,우유,콘플레이크
1,Female,41,153,40,수박,삶은 국수
1,Male,59,163,46,땅콩,느타리 버섯
2,Female,38,141,87,땅콩,곶감
2,Female,45,186,61,배,딸기
1,Male,30,154,70,동태,단감
2,Male,55,155,69,도라지,오이
0,Male,43,162,88,새우(중하),삶은 국수
0,Male,42,152,91,양념갈비,강냉이(옥수수)
2,Male,32,158,44,바나나,곶감
0,Female,23,185,94,참기름,건오징어채
2,Male,31,148,79,참기름,배
1,Female,53,147,51,우유,우유
0,Male,25,164,81,미숫가루,우유
0,Male,45,145,78,식빵,가래떡
0,Female,21,151,73,배,우유
1,Female,35,158,75,키위,애호박
0,Female,53,150,77,땅콩,참기름
2,Female,58,144,65,햄(로스),바나나
1,Female,25,144,72,어묵(튀긴 것),땅콩
0,Male,20,173,43,당근주스,가자미
2,Male,32,175,93,우유,느타리 버섯
2,Female,55,160,72,애호박,우유
2,Female,30,165,88,오이,도라지
2,Male,28,166,88,참기름,마른국수
0,Male,34,143,67,두부,고등어
0,Male,23,154,97,오렌지,키위
1,Female,49,151,64,완두콩,당근주스
2,Female,27,148,77,당근,미숫가루
2,Male,50,162,60,우유,도라지
2,Female,35,164,81,느타리 버섯,우유
2,Female,50,154,74,유부,꽁치
2,Female,50,159,57,참기름,귤
0,Female,56,171,40,건오징어채,삼겹살
1,Female,59,163,69,우유,땅콩
2,Male,42,159,71,우유,식빵
2,Female,45,186,83,백미,우유
0,Male,45,173,55,연근,고구마
2,Female,55,141,91,햄(로스),땅콩
1,Male,58,180,88,갈치,수박
0,Male,43,152,69,땅콩,딸기
0,Male,47,176,44,오렌지,바나나
0,Male,23,186,56,우유,단호박
1,Male,46,167,79,우유,우유
1,Male,53,147,74,우유,우유
2,Male,51,183,65,두부,우유
0,Female,45,145,56,오렌지,참치통조림
1,Female,47,169,73,딸기,참기름
1,Male,35,158,97,뱀장어,참기름
1,Female,28,168,77,우유,우유
2,Female,28,158,43,우유,마른국수
0,Male,51,188,87,땅콩,우유
1,Female,30,185,80,참기름,우유
1,Male,58,170,92,참치통조림,참기름
2,Female,55,173,49,사과,귤
1,Female,56,146,43,우유,땅콩
2,Female,27,178,81,강냉이(옥수수),참기름
2,Male,60,174,82,연근,느타리 버섯
0,Female,23,167,90,인절미,우유
0,Female,44,182,79,콘플레이크,연근
0,Male,38,161,71,고등어,땅콩
0,Male,24,181,44,감자,땅콩
2,Male,35,164,60,우유,오렌지
1,Female,24,172,58,우유,느타리 버섯
2,Male,50,159,79,삶은 국수,단호박
1,Female,30,153,40,단호박,도라지
2,Male,29,177,63,귤,우유
2,Female,38,141,71,바나나,햄(로스)
2,Female,45,186,61,삼겹살,베이컨
1,Male,30,141,55,참기름,낫또
2,Male,55,142,53,당근,땅콩
0,Male,43,149,88,단호박,도라지
0,Female,43,165,47,우유,오이
2,Male,32,158,89,두부,고등어
0,Female,23,186,94,사과,땅콩
2,Male,31,149,79,키위,닭고기(닭다리)
1,Female,53,147,52,강냉이(옥수수),고등어
0,Male,26,165,66,표고버섯,시금치
2,Male,45,146,78,땅콩,우유
0,Female,22,188,74,땅콩,표고버섯
1,Female,35,159,75,참기름,식빵
2,Female,54,187,77,건오징어채,뱀장어
2,Male,28,158,81,우유,땅콩
2,Male,25,156,87,우유,북어채
1,Male,30,185,42,백미,사과
2,Male,43,188,92,연근,도토리 묵
2,Female,55,173,87,완두콩,애호박
2,Female,30,177,43,바나나,키위
1,Male,27,165,44,삼겹살,참기름
0,Male,45,142,66,바나나,물오징어
0,Male,23,167,53,우유,단호박
2,Female,59,164,79,우유,도토리 묵
0,Female,37,160,92,토마토,우유
2,Male,49,162,59,두부,삶은 국수
0,Male,45,177,97,오렌지,참치통조림
2,Male,60,167,73,딸기,곶감
2,Male,20,171,56,뱀장어,땅콩
1,Female,25,184,55,우유,배
2,Female,28,176,84,애호박,미숫가루
1,Female,22,172,87,오이,우유
0,Female,56,185,99,참기름,당근
0,Male,55,185,70,단감,우유
2,Female,24,154,46,땅콩,수박
2,Male,28,143,43,땅콩,굴
0,Male,43,165,85,곶감,비엔나소시지
0,Male,47,177,89,양념갈비,두부
0,Male,23,186,56,마른국수,우유
1,Male,46,167,79,밤,인절미
2,Male,23,161,90,감자,잡곡밥
0,Male,21,146,82,땅콩,완두콩
2,Female,34,145,40,찜갈비,참기름
1,Female,37,170,74,참치통조림,배
0,Male,35,159,97,우유,가자미
1,Female,28,168,77,완두콩,참치통조림
2,Female,28,158,43,감자,당근주스
0,Male,51,175,87,배,감자
1,Female,30,185,80,딸기,마른국수
1,Male,58,156,92,참기름,오렌지
2,Female,55,173,49,돼지고기,갈치
2,Male,26,159,59,감자,수박
1,Female,27,165,66,오이,오렌지
1,Male,60,174,66,우유,우유
0,Female,23,167,75,도라지,쌀밥
0,Female,44,182,79,단호박,가래떡
2,Male,37,160,70,곶감,귤
0,Male,34,143,59,애호박,수박
0,Female,45,177,75,백미,비엔나소시지
1,Male,34,185,73,밤,바나나
2,Female,20,171,94,도라지,우유
2,Female,40,152,55,우유,우유
2,Male,28,189,62,갈치,백미
0,Female,37,153,87,두부,땅콩
0,Male,56,185,61,참기름,참기름
2,Male,29,154,70,키위,땅콩
2,Male,24,154,68,우유,곶감
1,Female,23,174,59,우유,우유
0,Female,53,178,62,고구마,우유
0,Male,32,157,44,땅콩,우유
1,Female,33,148,49,돼지고기,토마토
0,Male,31,148,78,건오징어채,참기름
1,Female,52,160,51,애호박,땅콩
1,Male,47,177,97,우유,땅콩
0,Male,45,158,93,우유,우유
0,Female,32,150,89,우유,표고버섯
1,Female,45,171,74,우유,강냉이(옥수수)
0,Female,53,149,93,북어채,연근
2,Male,28,157,80,곶감,땅콩
1,Male,25,156,87,귤,땅콩
1,Male,60,186,42,느타리 버섯,쇠고기
2,Male,43,188,92,우유,느타리 버섯
2,Female,55,173,72,시금치,우유
0,Male,41,177,44,두부,연근
1,Male,27,165,44,참기름,백미
0,Male,34,142,66,어묵(튀긴 것),굴
0,Male,23,167,53,배,참기름
2,Female,59,151,79,우유,두부
2,Female,27,147,92,크래커,곶감
2,Male,49,162,59,오이,인절미
0,Male,45,164,97,도토리 묵,당근주스
2,Male,60,153,73,참치통조림,햄(로스)
2,Male,20,158,56,참기름,귤
0,Female,25,184,55,완두콩,낫또
2,Female,58,176,84,우유,표고버섯
1,Female,22,172,87,우유,감자
0,Female,45,185,99,딸기,우유
0,Male,56,172,70,뱀장어,미숫가루
2,Female,55,154,90,곶감,북어채
0,Female,39,143,59,귤,땅콩
0,Male,53,178,84,굴,오렌지
1,Male,58,189,44,우유,바나나
1,Male,23,148,71,우유,당근
1,Male,57,180,79,참기름,우유
2,Male,22,173,45,땅콩,우유
2,Male,21,159,97,어묵(튀긴 것),우유
0,Male,45,145,55,배,비엔나소시지
2,Female,47,182,89,딸기,땅콩
1,Male,34,171,53,크래커,참기름
2,Male,49,144,49,시금치,당근
2,Female,39,171,58,시금치,우유
0,Male,20,187,42,두부,시금치
1,Female,30,148,79,비엔나소시지,당근주스
1,Male,27,169,48,삶은 국수,땅콩
0,Female,35,149,81,우유,곶감
2,Male,36,172,59,우유,땅콩
2,Female,38,178,81,식빵,당근주스
2,Female,29,173,81,당근주스,표고버섯
1,Male,33,180,90,키위,우유
1,Female,44,145,94,토마토,연근
0,Male,38,161,71,굴,갈치
0,Male,34,180,59,우유,물오징어
2,Male,45,164,59,당근주스,참기름
1,Female,34,185,73,연근,백미
2,Female,50,158,78,우유,쌀밥
2,Female,41,153,55,콘플레이크,삶은 국수
2,Male,28,189,62,땅콩,당근주스
2,Female,38,140,87,땅콩,쌀밥
0,Female,45,185,61,오렌지,딸기
2,Male,30,154,70,동태,배
0,Female,25,168,84,콘플레이크,고등어
1,Male,54,175,59,완두콩,우유
0,Female,53,178,62,도토리 묵,우유
2,Male,32,158,44,우유,완두콩
0,Female,23,148,93,참기름,멸치
0,Male,31,148,79,참기름,배
2,Female,22,173,67,우유,곶감
1,Male,47,177,97,고구마,토마토
0,Male,45,145,78,강냉이(옥수수),가래떡
0,Female,32,151,73,미숫가루,우유
1,Female,35,171,75,삶은 국수,애호박
0,Female,53,150,77,땅콩,우유
2,Male,39,171,81,햄(로스),바나나
2,Male,35,169,86,어묵(튀긴 것),토마토
2,Female,30,185,57,우유,참기름
0,Male,42,188,48,밤,우유
2,Male,24,186,87,우유,강냉이(옥수수)
0,Female,40,177,43,땅콩,우유
2,Male,38,178,43,오렌지,느타리 버섯
0,Male,44,155,82,땅콩,땅콩
1,Female,33,180,52,닭고기(닭다리),키위
0,Male,39,177,50,완두콩,땅콩
1,Male,48,173,64,당근,고등어
2,Male,60,175,74,우유,도라지
0,Male,55,176,52,느타리 버섯,우유
0,Male,60,166,89,유부,땅콩
1,Male,30,184,87,사과,꽁치
2,Male,36,160,70,시금치,땅콩
0,Male,39,152,55,식빵,우유
1,Female,33,185,42,미숫가루,시금치
0,Female,55,148,54,비엔나소시지,콘플레이크
1,Female,25,185,85,참기름,표고버섯
0,Male,25,168,46,햄(로스),땅콩
2,Male,39,143,59,어묵(튀긴 것),수박
0,Male,53,165,85,땅콩,딸기
1,Male,47,176,44,오렌지,바나나
0,Male,23,149,72,우유,단호박
1,Male,46,167,79,우유,삶은 국수
2,Male,22,174,89,귤,강냉이(옥수수)
2,Male,21,159,97,땅콩,쌀밥
0,Female,45,145,56,닭고기(닭다리),참기름
1,Female,47,169,73,비엔나소시지,배
1,Female,35,171,97,당근,키위
2,Male,49,181,93,우유,우유
2,Female,28,158,59,우유,가래떡
0,Male,50,188,87,땅콩,우유
2,Female,30,185,80,참기름,우유
1,Male,27,169,48,참치통조림,참기름
0,Female,35,149,65,사과,고등어
2,Male,25,159,59,완두콩,토마토
2,Female,38,178,81,애호박,우유
2,Male,30,173,82,우유,우유
1,Female,33,167,90,도라지,크래커
1,Female,44,145,94,북어채,우유
1,Female,48,173,86,땅콩,땅콩
0,Male,34,143,75,감자,땅콩
0,Female,45,176,74,우유,오렌지
1,Male,45,185,89,우유,땅콩
0,Female,60,171,93,삶은 국수,단호박
2,Female,51,165,55,땅콩,우유
2,Female,39,189,77,고등어,딸기
2,Female,48,153,42,어묵(튀긴 것),땅콩
0,Male,55,148,76,당근주스,참기름
2,Female,40,167,85,우유,땅콩
2,Female,24,167,84,우유,우유
2,Female,23,187,59,우유,도라지
1,Female,23,178,62,우유,오이
0,Female,42,170,59,낫또,시금치
1,Female,33,148,49,사과,땅콩
0,Female,41,161,94,키위,닭고기(닭다리)
0,Male,33,173,82,강냉이(옥수수),고등어
1,Female,46,140,52,우유,시금치
0,Female,55,158,93,땅콩,우유
1,Female,32,163,88,땅콩,표고버섯
2,Male,45,171,90,참기름,식빵
1,Male,23,162,92,건오징어채,뱀장어
2,Male,28,157,80,수박,땅콩
2,Male,35,156,86,우유,북어채
1,Male,30,185,57,백미,사과
0,Male,42,187,47,연근,도토리 묵
0,Male,35,185,43,감자,애호박
1,Male,51,140,59,바나나,밤
2,Male,38,178,43,삼겹살,우유
0,Male,44,155,81,바나나,곶감
1,Female,33,166,52,참기름,동태
2,Female,59,163,78,시금치,바나나
1,Male,48,173,47,우유,땅콩
2,Male,59,174,74,미숫가루,우유
0,Male,44,176,96,우유,마른국수
2,Male,60,166,88,우유,우유
0,Male,60,171,71,키위,애호박
2,Male,36,147,70,참기름,참기름
2,Male,39,189,99,새우(중하),귤
1,Female,22,184,42,고구마,땅콩
0,Female,55,148,98,느타리 버섯,돼지고기
1,Male,55,185,69,사과,우유
2,Female,24,153,45,땅콩,수박
0,Female,38,155,58,땅콩,단호박
1,Female,22,177,99,곶감,비엔나소시지
1,Female,57,188,59,비엔나소시지,두부
2,Female,44,161,86,마른국수,우유
0,Female,26,142,49,밤,베이컨
0,Female,32,173,44,감자,잡곡밥
0,Female,31,158,96,땅콩,완두콩
0,Female,55,157,70,찜갈비,참기름
0,Male,27,145,44,참기름,낫또
2,Female,56,184,68,우유,가자미
2,Male,48,144,48,완두콩,참치통조림
0,Male,38,170,58,감자,당근주스
0,Male,60,150,41,배,감자
2,Male,51,161,50,딸기,마른국수
0,Female,37,145,63,참기름,미숫가루
1,Male,34,148,80,쇠고기,어묵(튀긴 것)
0,Male,36,171,74,건오징어채,수박
0,Female,37,140,96,오이,오렌지
0,Female,29,186,96,우유,귤
1,Male,33,180,46,도라지,당근
1,Male,54,145,94,땅콩,가래떡
1,Female,48,173,86,곶감,귤
0,Male,34,143,58,애호박,수박
0,Female,45,176,74,마른국수,비엔나소시지
2,Male,45,148,88,밤,바나나
1,Female,30,184,49,도라지,우유
0,Male,51,178,70,우유,우유
2,Male,39,189,77,시금치,백미
0,Male,59,166,42,두부,수박
0,Male,25,161,92,우유,딸기
0,Female,51,166,85,완두콩,바나나
0,Female,35,167,83,크래커,잡곡밥
2,Female,34,187,74,쌀밥,우유
2,Male,22,141,77,고구마,우유
1,Female,53,184,59,땅콩,우유
2,Male,44,161,64,돼지고기,토마토
2,Male,22,187,66,건오징어채,참기름
1,Male,43,186,98,오이,땅콩
2,Male,57,153,52,우유,땅콩
0,Female,25,171,48,우유,우유
1,Male,42,163,44,우유,우유
2,Male,56,184,46,키위,애호박
1,Male,44,175,64,땅콩,참기름
1,Female,49,183,52,굴,귤
0,Female,45,182,57,고구마,땅콩
2,Female,51,161,72,느타리 버섯,쇠고기
1,Female,23,163,63,우유,느타리 버섯
1,Male,35,148,58,시금치,우유
1,Female,21,166,90,애호박,연근
